job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,rotate.entity_embedder.regularize_weight,rotate.relation_embedder.regularize_weight,rotate.entity_embedder.dropout,rotate.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,train.loss_arg,rotate.l_norm
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,210,,,,mean_reciprocal_rank_filtered_with_test,0.238601801585566,47,51b0d79e,256.0,Adagrad,0.07638950489920376,3.0,512.0,xavier_normal_,0.1340379050505112,-0.03733611724162467,lp,False,4.776826023036323e-17,1.9770379020721587e-11,-0.3014693846926093,-0.47680014185607433,[],[],9.966663559898734,1.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.50990122227581,49,25cab1c4,512.0,Adagrad,0.02277911706776505,0.0,128.0,normal_,0.004132986144167487,-0.7914398689006921,,True,2.995149974158013e-08,2.5360265390797048e-17,0.46324012987315655,-0.2752504041418433,[],[],9.381126267835498,2.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.1977348795697733,50,b02533cc,256.0,Adam,0.000686397024341582,7.0,64.0,uniform_,0.0010920557150408455,-0.32018975958216,lp,False,5.842239616320237e-18,1.2026922876849176e-06,-0.016178157180547714,0.13731086999177933,[],[],4.468325478956103,1.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5481985829359183,45,dd111cd9,1024.0,Adam,0.3743513443090913,8.0,256.0,xavier_normal_,0.7442169125832196,-0.1954827239037118,lp,False,1.1386731253129166e-05,0.07120387565937387,-0.2606852054595947,-0.1845407271757722,[],[],0.34721773117780685,2.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.6854235409227617,51,c88301ce,128.0,Adagrad,0.011211716038561371,4.0,32.0,xavier_uniform_,2.5453044497290457e-05,-0.6617241932499595,lp,True,2.028214821202326e-15,1.5647213935188016e-12,0.18772722221910954,0.2907418590039015,[],[],5.416297130286694,1.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.7258590979078796,53,06875eaa,1024.0,Adam,0.11589540148094062,10.0,16.0,normal_,0.10883309324099201,-0.39784220111071134,,True,1.0043909949168624e-20,9.46725238317828e-19,-0.12822968140244484,-0.018719052895903587,[],[],2.4638760462403297,1.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.3014869455910899,52,41d9fcd3,128.0,Adagrad,0.0011096220232943233,3.0,512.0,xavier_uniform_,4.831935518292721e-05,-0.9949455515223276,lp,False,3.0975649369364097e-10,2.0007075377335078e-10,0.3217934872955084,0.3812678335234523,[],[],7.3963892832398415,2.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.6919106793549895,48,919ac7e5,512.0,Adagrad,0.2452278468143729,2.0,64.0,xavier_normal_,0.030231403241020686,-0.61440840205146,lp,False,2.1358192795166478e-13,9.007784358740754e-06,0.08192523010075092,-0.42776520922780037,[],[],7.8065315168350935,1.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2194937021454419,55,e6662482,256.0,Adam,0.0023620956446352218,6.0,128.0,normal_,0.0007367524836892692,-0.02402267379829659,lp,True,0.006079582281136457,4.090009143364757e-14,-0.3995920792222023,0.034454588778316975,[],[],2.717796890065074,2.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.8662698195755847,54,1d8dd09b,1024.0,Adagrad,0.001420660110416997,8.0,256.0,uniform_,0.0002975362442969268,-0.12972359416559331,lp,False,6.282771040201034e-10,7.365179079813241e-10,0.2709032567217946,-0.3558434033766389,[],[],1.6552778705954552,2.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.721279261302363,56,29d109ce,128.0,Adam,0.053611882102113526,0.0,32.0,normal_,0.018146631198093018,-0.7279207906289771,,True,1.2241068535087739e-18,1.4076864397277433e-20,-0.21843419317156076,0.24329453520476818,[],[],6.569175384938717,1.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.220136092484363,60,1287b11c,512.0,Adam,0.0050805680886305505,4.0,512.0,xavier_normal_,0.00012366476709264407,-0.8501900505164359,lp,True,0.012281885724812602,7.529106035087706e-16,-0.44316567201167345,-0.19653782155364752,[],[],8.229317618533969,2.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.8436901818023869,57,76359d4f,256.0,Adagrad,0.19212556234822156,9.0,16.0,xavier_uniform_,0.18323201563688468,-0.26090007564459927,lp,False,2.6204760304122512e-11,3.769797489946989e-05,0.014677637256681919,0.3398482874035835,[],[],3.1591987144201994,1.0
