job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,conve.entity_embedder.regularize_weight,conve.relation_embedder.regularize_weight,conve.entity_embedder.dropout,conve.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,conve.feature_map_dropout,conve.projection_dropout,conve.convolution_bias
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2944457068006843,24,c66b5466,1024.0,Adagrad,0.012572157815694424,1.0,128.0,xavier_normal_,0.0031324963699649573,-0.49761068487366655,lp,False,2.881907990438949e-06,1.1052441768852257e-19,-0.22054967563599348,0.12107219640165567,[],[],0.2554290881380439,0.18769504874944687,True
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,225,,,,mean_reciprocal_rank_filtered_with_test,0.2259691136699814,25,cfb0f954,512.0,Adam,0.0004896803733228689,9.0,512.0,uniform_,5.7070904574863386e-05,-0.931014518005196,,True,5.027084435005016e-10,0.0005526011908639225,-0.4834121484309435,0.3453153343871236,[],[],0.022192659322172403,0.051952611189335585,False
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.3230234007431565,26,06b792bc,128.0,Adagrad,0.1722531635958974,2.0,64.0,xavier_uniform_,0.9731848870297135,-0.015614319468345461,lp,False,1.448799412326811e-20,1.1848035227518832e-12,0.07942032720893621,-0.16730035189539194,[],[],0.3939780662767589,0.2984786140732467,True
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.2907713033753921,27,9a1fa1ff,128.0,Adam,0.0024502535743801033,6.0,256.0,xavier_normal_,1.0736360537727437e-05,-0.8499480692543555,lp,True,2.450107747985724e-17,1.6380535501347834e-17,0.37739007361233234,0.22670739982277155,[],[],0.4492747625336051,0.08869400573894382,True
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.2693959736776447,28,c58d313e,512.0,Adagrad,0.02049448168197938,1.0,64.0,xavier_uniform_,0.1676856188175172,-0.2040839280646387,lp,False,1.6844442769420186e-06,2.1186047088073444e-08,-0.05872578639537096,-0.28411631751805544,[],[],0.07212064601480961,0.3420635755173862,False
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.009709713524959,29,35cd81b5,1024.0,Adam,0.9953706462024213,9.0,16.0,normal_,0.003342251851665827,-0.6447128522254992,lp,True,0.004108737461653391,2.866985340589705e-15,-0.29976944625377655,-0.05523462686687708,[],[],0.3388037900440395,0.4172586314380169,True
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0103454894410397,30,8d70c762,256.0,Adagrad,0.0018157923505348066,5.0,256.0,uniform_,0.0005447005351255275,-0.2837577328734938,,False,2.824281716481087e-11,4.060298588355494e-06,0.13735516462475061,0.4865949498489499,[],[],0.21798779303207994,0.1717020384967327,False
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.0569781544611669,31,3628953f,256.0,Adam,0.04825101118733996,9.0,64.0,xavier_normal_,0.09542936068042049,-0.21981416760511696,lp,True,0.039002022039313744,7.880274584116415e-15,0.21188659593462944,0.43065405264496803,[],[],0.4263696316629648,0.282889224588871,False
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.3107193815494012,32,bc51dcce,1024.0,Adagrad,0.007935357166580876,3.0,256.0,xavier_uniform_,2.258364833778461e-05,-0.8356559878662602,lp,False,5.674980430492811e-13,2.5815842994661594e-06,-0.3502535102888942,-0.11154173500835896,[],[],0.048146932385861874,0.03635702282190323,True
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.3188114841745081,33,8d8b92b9,512.0,Adam,0.0007708472883970206,7.0,128.0,xavier_normal_,0.00029728122877543554,-0.26893636753268535,,True,2.2055368133424022e-16,2.4689951550757167e-17,-0.10203750617802143,-0.35189797542989254,[],[],0.2836759411729872,0.20334994373843074,False
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.121229513628992,34,286ba594,128.0,Adagrad,0.307204735417728,1.0,16.0,xavier_uniform_,0.007330842534745097,-0.6618802645889297,lp,False,3.207568115535697e-08,8.763396000766657e-09,0.4591544112190604,0.15880367159843445,[],[],0.1637444864027202,0.4576932149939239,True
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.265985523372897,35,9dad96df,128.0,Adam,0.0039031890836624763,10.0,128.0,xavier_normal_,0.0013016418395120197,-0.4495979686788376,lp,True,1.0463326261853631e-10,0.0015014966293147628,0.004934640601277351,-0.2206129226833582,[],[],0.24296928849071264,0.1873607481829822,True
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.1995918458841246,36,8e67ceba,512.0,Adagrad,0.03698826705191679,5.0,32.0,uniform_,0.03524288563930751,-0.6198800863207411,lp,False,3.6299467333497593e-19,7.617781653742098e-13,-0.4329738887026906,0.29212483391165733,[],[],0.37217570282518864,0.4329073275439441,False
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.1924412753733604,37,b787f11b,1024.0,Adam,0.5545348914410982,5.0,64.0,uniform_,0.42404821538354004,-0.06064495383656576,lp,True,2.1951385229989828e-15,8.321150597225186e-11,-0.17728376388549805,0.0481063649058342,[],[],0.10759448213502765,0.3264627419412136,True
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.2309348936056458,38,766a6d23,256.0,Adagrad,0.0011506293122797392,1.0,512.0,normal_,0.00010941308821839062,-0.8835081978083681,,False,7.619157509825635e-05,4.6231138001953086e-20,0.26157295797020197,-0.49563725106418133,[],[],0.4804475181736052,0.07310223206877708,False
6a3dc69e,fb15k-237,conve,1,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.1327884548982392,39,ebc5178a,256.0,Adam,0.1957484492568069,4.0,256.0,normal_,0.21039598521688188,-0.9639765404191054,,False,3.332356210290268e-14,5.807773731020252e-12,-0.46276617981493473,0.3669484769925475,[],[],0.14786791382357478,0.14574414817616343,False
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0509966186488629,40,09e02051,1024.0,Adagrad,0.00043272194914352344,10.0,64.0,xavier_uniform_,1.2264255038354669e-05,-0.10717802932372311,lp,True,4.873827354537344e-06,0.04469728579400465,0.10113321896642447,-0.18461525719612837,[],[],0.2683029160834849,0.39225203124806285,True
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,245,,,,mean_reciprocal_rank_filtered_with_test,0.2068552487658611,41,a093b76e,512.0,Adam,0.010803444748074396,0.0,16.0,uniform_,0.000684614792251953,-0.540449362654928,lp,False,1.6398451010866756e-09,3.510558783468963e-19,0.3528868146240711,-0.4134970670565963,[],[],0.0015082387253642082,0.34830744564533234,False
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.2802255979113202,42,cbf7c32f,128.0,Adagrad,0.09608723736763061,6.0,256.0,xavier_normal_,0.003811339225455034,-0.4060554983972572,lp,True,2.3980154218211455e-20,2.4936720758468514e-09,-0.21000383328646421,0.1070608077570796,[],[],0.37925792299211025,0.09398563206195831,True
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.2782573803286284,43,337f4200,128.0,Adam,0.002018977666884699,3.0,32.0,xavier_normal_,0.0025075853111190907,-0.7406396380518843,lp,False,1.4567490358005692e-17,0.0003015231225948277,-0.2540673390030861,-0.04573222529143095,[],[],0.46409754315391183,0.2610291875898838,True
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,320,,,,mean_reciprocal_rank_filtered_with_test,0.2812175593010407,44,39943f2d,512.0,Adagrad,0.8572454507243625,8.0,128.0,uniform_,0.015284799566566915,-0.31327219750487245,,True,5.027731166953652e-07,1.530735093373661e-14,0.18210669700056314,0.4727743109688163,[],[],0.09269408462569118,0.015488807111978531,False
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,315,,,,mean_reciprocal_rank_filtered_with_test,0.2129865826382948,45,967ed2f4,1024.0,Adam,0.018286303116510992,2.0,512.0,xavier_normal_,0.7798939400354886,-0.7540280186854769,lp,False,0.002495249921367189,1.0304001610417945e-06,0.4264467302709818,0.24853129219263792,[],[],0.3260409440845251,0.24498172802850604,True
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.0343264468551735,46,3aff62a9,256.0,Adagrad,0.002822637525707285,7.0,32.0,normal_,4.9705159871320635e-05,-0.1745627281757537,lp,True,8.613349482970086e-12,4.776826023036323e-17,-0.010736052878201008,-0.3014693846926093,[],[],0.19535441976040602,0.4983331779949367,False
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1353964643258126,47,a4130ee8,256.0,Adam,0.0003094595613894444,5.0,16.0,uniform_,0.04234894645412501,-0.4767524426654447,,False,0.00035032881190655795,2.995149974158013e-08,-0.3208340108394623,0.46324012987315655,[],[],0.33407788164913654,0.4690563133917749,True
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,245,,,,mean_reciprocal_rank_filtered_with_test,0.3168058135960222,48,437209bb,1024.0,Adagrad,0.16928839401817,1.0,256.0,xavier_normal_,0.000764658646021623,-0.5923551172924879,lp,True,5.12669936982865e-15,5.842239616320237e-18,0.24106076452881098,-0.016178157180547714,[],[],0.2068474804982543,0.22341627394780517,False
259ab738,fb15k-237,conve,1,search,negative_sampling,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.2014738101921157,49,e0367f71,512.0,Adam,0.12121991731135766,9.0,256.0,normal_,0.000130502645824836,-0.02566983634148723,lp,False,1.7053714166920522e-18,1.1386731253129166e-05,0.4922370333224535,-0.2606852054595947,[],[],0.4384510018862784,0.017360886558890343,True
