job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,distmult.entity_embedder.regularize_weight,distmult.relation_embedder.regularize_weight,distmult.entity_embedder.dropout,distmult.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.7379694277523485,35,2fe53018,512.0,Adagrad,0.05239416800748766,7.0,512.0,normal_,0.009860526305957353,-0.8575137750706542,lp,False,1.8207248011992484e-16,2.099564966854596e-12,-0.3648278843611479,0.46729602105915546,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5023292120248993,30,cecf5901,256.0,Adam,0.0003657128342232576,2.0,32.0,xavier_normal_,1.1010002665783241e-05,-0.3647357534301653,lp,True,2.779978597411122e-09,0.01338772973342662,0.38198791444301605,-0.05842150002717972,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0549040718312643,38,115df751,512.0,Adagrad,0.24946280864517625,6.0,64.0,uniform_,0.016492441924868165,-0.6189212881423812,lp,True,3.4123076950544536e-06,5.411561774337995e-07,-0.17966690938919783,0.302208230830729,[],[]
70eb2f20,umls,reciprocal_relations_model,1,search,negative_sampling,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.5684979678663008,37,ea8892c6,256.0,Adam,0.01059947257523518,5.0,512.0,uniform_,0.00017644441964267954,-0.09635936176823445,,False,1.4597385649275768e-13,3.411110385456247e-16,0.06765839364379644,-0.2032702313736081,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.7431467442424751,39,cf960a3c,1024.0,Adam,0.045128125981499186,0.0,16.0,xavier_uniform_,0.8212417997279616,-0.4388046738218423,lp,False,8.075842559814348e-07,9.464446203923887e-14,0.31622407399117947,0.09008341655135155,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.2691400446043424,41,db477fd3,128.0,Adagrad,0.0019202315459919063,10.0,128.0,uniform_,0.0007828606155264716,-0.9631070402815006,lp,True,6.267821254387041e-19,0.00014850757818278649,-0.4232276938855648,-0.4310868177562952,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.7053430007279284,36,bfb31139,512.0,Adam,0.008786932436279836,8.0,128.0,xavier_uniform_,0.0028651426142832985,-0.7784824171575904,,False,3.77111529765762e-12,4.118803443554408e-18,0.002383609302341938,0.2135175932198763,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6472969289206288,34,9fa801de,256.0,Adagrad,0.20660726351939715,1.0,16.0,normal_,0.31968864018718673,-0.2561329177504871,lp,True,3.1667878296730626e-05,2.5373313844888768e-08,-0.23511693719774485,-0.31245557218790054,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0416214568483317,43,a4f21513,1024.0,Adagrad,0.0008405203038798175,3.0,512.0,normal_,4.8067238092905694e-05,-0.1618464921552315,lp,True,6.835120999368882e-20,6.743387416839787e-06,-0.49057956226170063,0.42570727970451117,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.8222857516236101,40,284a584e,128.0,Adam,0.019772207590205457,7.0,64.0,uniform_,0.0420039652122764,-0.6863617624143232,lp,False,3.155250417851698e-08,1.0833934387458285e-15,0.25479451939463615,-0.08470384310930967,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.7106596121758771,46,bdf0aa2b,1024.0,Adagrad,0.004615265373905425,4.0,64.0,uniform_,4.049351284198986e-05,-0.4242414126382954,,False,0.008445908213760967,1.274292547930675e-19,-0.050985693000257015,0.3360302709043026,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.5793867988820456,42,f1b8ea52,128.0,Adam,0.6608833718048103,6.0,256.0,normal_,0.003862805457663019,-0.9150665672262293,lp,True,1.4140343972665477e-14,2.0701977182570363e-10,0.1938750771805644,-0.18484617210924625,[],[]
70eb2f20,umls,reciprocal_relations_model,1,search,negative_sampling,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.339186288096422,44,1debe304,512.0,Adam,0.0007362265282048722,10.0,16.0,xavier_uniform_,0.0001797896813547468,-0.5107313241203688,lp,True,1.5287732022900815e-10,0.0023602433595800486,0.437619024887681,0.04815889988094568,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.6300032914050517,49,23553dcd,256.0,Adagrad,0.10537419313527784,1.0,256.0,xavier_normal_,0.19221238120987486,-0.017191084042107674,lp,False,1.4107645308515314e-17,1.467911551767788e-12,-0.2994902804493904,-0.4570334004238248,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.651589422869536,47,98fa211e,512.0,Adagrad,0.030066689773928377,3.0,256.0,normal_,0.02391330371691013,-0.7993275734831765,lp,True,6.914870190681815e-10,1.7379290079480886e-18,0.23543708305805922,-0.36765214521437883,[],[]
70eb2f20,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3494858771014067,45,1078ee24,256.0,Adam,0.001649202547158038,7.0,64.0,uniform_,0.0001218167202878843,-0.2909552235030103,lp,False,4.601934907246474e-17,2.7856136543895197e-09,-0.003558351658284664,0.15347976330667734,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.6510316813650306,51,a3149528,1024.0,Adam,0.3140181243848808,9.0,256.0,xavier_normal_,0.5792592332639317,-0.13484838007733224,,False,0.0026414624678316894,0.04147949761134704,-0.2551147863268852,-0.016788678243756294,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0531457128700303,52,c4a6c4e5,128.0,Adagrad,0.017250346624474416,2.0,16.0,xavier_uniform_,0.001108741048861113,-0.6420906354309712,lp,True,3.064070390361202e-15,2.5594745438127296e-11,0.49175418354570866,0.48865145817399025,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.7346827969229295,54,4cc5fe1c,1024.0,Adam,0.07368164219288795,9.0,16.0,normal_,0.10636051148825991,-0.40406387381201603,lp,True,1.5507435652681738e-19,7.162472417303463e-17,-0.19465311709791422,-0.24489508848637342,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.1118704672971386,55,2e8b470b,128.0,Adagrad,0.00040055461455385183,0.0,128.0,xavier_uniform_,0.00046256545529237895,-0.8815222244319971,lp,False,2.0521221189139285e-07,4.471098107987281e-07,0.0526180611923337,0.28084478434175253,[],[]
70eb2f20,umls,reciprocal_relations_model,1,search,negative_sampling,valid,350,,,,mean_reciprocal_rank_filtered_with_test,0.8092139308437979,48,cef07ac1,512.0,Adagrad,0.4623646368646719,4.0,64.0,xavier_normal_,0.0068077397572331826,-0.5364438439217396,,False,5.93171249087876e-13,9.098008551843847e-05,0.3002681992948055,-0.3940926790237427,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.8233620111196319,57,94704dec,256.0,Adam,0.002509722067795502,6.0,512.0,normal_,1.5964176134522218e-05,-0.06078696420791552,lp,True,1.3645258756489599e-05,1.4736316021188885e-14,-0.4392515141516924,0.11607752181589603,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.6855621337890625,56,88066f50,1024.0,Adagrad,0.0005484497927011574,8.0,512.0,normal_,2.8591686418458096e-05,-0.24334404581476932,lp,False,7.935156149682363e-09,3.979013913492832e-08,0.11215744819492102,-0.27059768326580524,[],[]
70eb2f20,umls,reciprocal_relations_model,1,search,negative_sampling,valid,240,,,,mean_reciprocal_rank_filtered_with_test,0.8184869684324674,53,9bd9b1cc,128.0,Adam,0.10099067110914973,3.0,64.0,normal_,0.005476472577183341,-0.7209542694135382,lp,True,1.6736933043131036e-20,2.5279712062315636e-17,-0.1254110513255,0.2346479631960392,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.3869423895525786,50,87c6568d,512.0,Adam,0.005051295777537629,1.0,128.0,xavier_normal_,0.00026041487498112926,-0.8141964320750628,lp,True,0.00012524745994013162,5.370380319249617e-15,-0.3817892484366894,-0.12145733553916216,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,160,,,,mean_reciprocal_rank_filtered_with_test,0.3424706254268716,58,c4f247da,256.0,Adagrad,0.9296403299017015,8.0,16.0,xavier_uniform_,0.1325643487772374,-0.3386909485076367,,False,1.5156230138644632e-11,8.541025493922718e-06,0.36353071592748165,0.39947245363146067,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.4830823558971194,62,07a5356b,512.0,Adam,0.0013668881457153078,0.0,32.0,normal_,0.0019760009884188354,-0.5844083795563038,lp,False,3.529043260893024e-18,6.385279437448984e-11,-0.06700194347649813,-0.14811524748802185,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.7245924311912865,63,263ade03,256.0,Adagrad,0.024894560632562655,10.0,128.0,xavier_uniform_,0.4630462324785832,-0.07521278031771994,lp,True,3.7635000608682516e-11,1.0042538288823559e-20,0.17791199032217264,0.3622875902801752,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5914343149384107,59,d6c668b7,1024.0,Adagrad,0.007548688758098222,5.0,32.0,xavier_normal_,6.814796819559569e-05,-0.4833998754686396,lp,True,5.562761706351986e-14,1.560144045344717e-13,0.4225713610649109,-0.498913842253387,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.8330988971733608,60,b8bb5043,128.0,Adam,0.13755251627873036,4.0,256.0,normal_,0.02965853361904348,-0.9898193583962508,,False,0.03412614371523714,0.000981746742135701,-0.3144690375775099,0.02705103810876608,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.0949896010884478,61,23c75ceb,1024.0,Adagrad,0.09450339282340531,9.0,512.0,xavier_normal_,0.00029279733253307217,-0.5244375927034113,lp,True,0.06387663201596074,1.3383320078188214e-10,0.3485989896580577,-0.17160093691200018,[],[]
70eb2f20,umls,reciprocal_relations_model,1,search,negative_sampling,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.63141529106655,65,f887650e,128.0,Adam,0.0005163292224327484,2.0,64.0,normal_,0.11803202753999796,-0.002362750615477527,lp,False,9.833181020802328e-14,8.353786893541041e-20,-0.3967495849356055,0.3231512112542987,[],[]
70eb2f20,umls,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0511130760052452,68,e21bb82b,512.0,Adam,0.9875128434246468,3.0,128.0,normal_,2.4799216250829778e-05,-0.4078042374152411,,False,8.546298938955053e-11,1.1340753937987034e-12,-0.1414700523018837,-0.4442783482372761,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.7195146712788775,67,6544cafb,256.0,Adagrad,0.005397848752490551,7.0,16.0,xavier_uniform_,0.0063092955034239565,-0.9325941649935022,lp,True,7.232315290788502e-18,0.0018369532474515238,0.09612705744802952,0.03479347191751003,[],[]
70eb2f20,umls,distmult,0,search,negative_sampling,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.7022662016511695,70,651a1e0d,512.0,Adam,0.02329469692798391,5.0,16.0,xavier_normal_,6.539814117877796e-05,-0.17801663937735368,lp,True,2.8565072414710364e-11,1.9800593749335306e-08,-0.33075875882059336,-0.2939612427726388,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0482712260053201,71,324adc25,256.0,Adagrad,0.0012868743348208654,6.0,256.0,xavier_uniform_,0.03087965232246119,-0.669116451284457,lp,False,0.0002198964750875177,3.1736094012970712e-18,0.4062530295923352,0.1956335948780179,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2488618160318012,66,91736e68,1024.0,Adagrad,0.1461019878178466,10.0,64.0,xavier_normal_,0.002100324192577844,-0.7644938619371411,,False,3.816729875491865e-20,7.083384508142391e-16,0.16269220039248466,-0.06669971160590649,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.850975177039398,69,a71bf0fd,128.0,Adam,0.008067330559765754,0.0,256.0,uniform_,0.4361566976868002,-0.27122827917804937,lp,True,1.6195022654565175e-08,4.371091057986607e-06,-0.08219312317669392,0.40733689814805984,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.8294976357302052,73,b2f4905d,512.0,Adagrad,0.0017625130051438856,1.0,256.0,xavier_normal_,0.5027946288342812,-0.4557387419223785,lp,False,2.39839301852206e-05,5.262608819412551e-16,0.47580027487128973,-0.19027097895741463,[],[]
70eb2f20,umls,reciprocal_relations_model,0,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.0568047505946247,75,10877536,256.0,Adam,0.03193546190148985,8.0,32.0,normal_,0.0012782904926320038,-0.9470509807965253,lp,True,1.1158577635020917e-12,8.276583247639087e-07,-0.27103627007454634,0.2885986026376486,[],[]
70eb2f20,umls,reciprocal_relations_model,1,search,negative_sampling,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.8120836129217791,72,05b87c39,1024.0,Adam,0.01624055955667306,7.0,128.0,xavier_normal_,0.026857701281436573,-0.6037435483315959,lp,True,4.184550062398122e-07,0.00019272898199930918,-0.01862543448805809,-0.41759738232940435,[],[]
70eb2f20,umls,distmult,1,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.0435594429999041,77,175a1286,128.0,Adagrad,0.29383756337003275,4.0,32.0,uniform_,0.00010834477166310469,-0.1106908693719375,,False,3.5415202290861163e-19,1.212867916641335e-13,0.22033757530152798,0.07696015667170286,[],[]
