job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,rotate.entity_embedder.regularize_weight,rotate.relation_embedder.regularize_weight,rotate.entity_embedder.dropout,rotate.relation_embedder.dropout,rotate.l_norm
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.73335785661007,15,1283a36f,128.0,Adam,0.0003908421904367149,8.0,16.0,uniform_,0.6788224835688408,-0.24340178723697548,lp,False,1.5618750372213113e-16,1.0971976112850113e-13,0.41126702912151814,-0.2063137935474515,2.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5842367534988497,14,7ab5d612,1024.0,Adam,0.0008425638908237875,7.0,64.0,uniform_,0.011503139750605134,-0.8210109154692664,,True,0.05684893493376734,4.567594941726055e-16,-0.34862829092890024,-0.0053682709112763405,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.258635187441586,18,62a85f0d,128.0,Adagrad,0.6571797393137374,3.0,128.0,xavier_normal_,2.1493811974471437e-05,-0.31739169128630307,lp,False,2.225834535129237e-17,0.05757597742880772,0.028959324583411217,0.24203208275139332,1.0
46b97e08,umls,rotate,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2131547752333565,17,2bb9402e,512.0,Adagrad,0.007505756220047939,0.0,16.0,uniform_,0.13302116357708813,-0.02051034504106264,lp,False,3.694689338502955e-11,2.771418429384556e-10,0.4051952753216028,-0.2986875018104911,1.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.7932437826519364,21,1d8bccd7,256.0,Adam,0.10147698374090615,10.0,256.0,xavier_uniform_,0.0007029512558295387,-0.5246936619411968,lp,True,1.0739943996492583e-14,6.988763069147454e-15,-0.22626807261258364,0.44086888805031776,2.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.2707826813305813,20,28ead298,512.0,Adagrad,0.0008007784844643444,1.0,512.0,normal_,0.44235710727434757,-0.4053671694223303,,True,1.5997929573924545e-18,6.205847974758187e-19,0.18736445624381304,-0.3790332078933716,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.8064516219624712,23,9bb03e0a,256.0,Adam,0.19661846101090566,9.0,32.0,uniform_,0.0007637343410039028,-0.893193704854073,lp,False,1.4065681251934102e-05,0.00015561622410878792,-0.4438672699034214,0.36575805116444826,1.0
46b97e08,umls,rotate,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3352496609366013,16,f62d21af,1024.0,Adam,0.005529480363354634,5.0,256.0,xavier_uniform_,0.014793218164564768,-0.6907971734863426,lp,False,1.8501603228651987e-13,4.404247525628396e-08,-0.06815013289451599,-0.17238294519484043,1.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.0776596420381698,19,b8604a71,128.0,Adagrad,0.02349790111730207,5.0,64.0,xavier_normal_,8.653062982012823e-05,-0.2020708553349878,lp,True,1.2060905758055428e-07,5.525429286098523e-13,0.30914482567459345,0.06462537031620741,2.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2007796398701112,25,f6103efc,512.0,Adam,0.23010039439302968,3.0,64.0,normal_,0.00013217132526236106,-0.07557541321281336,lp,False,7.146825485003628e-05,4.357982430393227e-06,-0.3799794679507613,-0.08181911613792181,2.0
46b97e08,umls,rotate,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.0573084544550421,24,69448ce3,256.0,Adagrad,0.00034014624090396756,8.0,256.0,uniform_,0.03402474642844838,-0.5633250594216958,,True,2.0544908573824474e-20,3.424012202221449e-20,0.24633797258138657,0.1575942523777485,1.0
46b97e08,umls,rotate,1,search,1vsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.7626835641685439,27,4c0059b5,1024.0,Adagrad,0.03334031439401626,9.0,32.0,normal_,0.0021057305132385043,-0.7667629592015408,lp,True,3.984186729881718e-08,7.114538250544054e-12,0.3740692771971226,-0.35099797789007425,1.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6317807531064273,22,db5691d3,128.0,Adam,0.0028447561401542054,0.0,512.0,xavier_uniform_,0.8076958433549848,-0.2779599902435206,lp,False,8.675156461344362e-12,2.8477450855822057e-07,-0.0061849309131503105,0.39625553973019123,2.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.6071571864964772,29,b5e7cc96,1024.0,Adagrad,0.5983689185625316,8.0,512.0,normal_,0.0002554264585592749,-0.6511290567095298,lp,False,8.041945373137832e-17,0.0008096047643225018,0.09202553611248732,-0.45565185882151127,2.0
46b97e08,umls,rotate,0,search,1vsAll,valid,240,,,,mean_reciprocal_rank_filtered_with_test,0.6312377555238688,28,abb2fe67,128.0,Adam,0.0021136064311705594,2.0,16.0,xavier_uniform_,0.07273125689494923,-0.14792241175186815,,True,0.001026750796472813,3.259272111272932e-18,-0.2884622048586607,0.28148803394287825,1.0
46b97e08,umls,rotate,1,search,1vsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.2220108640705881,31,f1d6df6f,512.0,Adam,0.06713616186684083,4.0,128.0,uniform_,1.4087762845303692e-05,-0.4438843916222359,lp,True,2.5194037981914796e-15,1.1514156947268204e-14,-0.1603341568261385,-0.2248002141714096,1.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.0620005320917609,32,4b032f39,256.0,Adagrad,0.013695146505037357,6.0,32.0,xavier_normal_,0.004996484281810735,-0.9484800493314769,lp,False,2.439652653790932e-09,9.094532065849839e-10,0.4662778517231345,0.020118807442486286,2.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.2996517719666651,33,512ceeb4,1024.0,Adam,0.03952023271998725,2.0,512.0,xavier_uniform_,0.09740626430055807,-0.18426505287633277,lp,True,7.422981010974158e-15,6.286449797460638e-11,0.37707857321947813,0.12506461329758167,1.0
46b97e08,umls,rotate,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5818155206785611,26,711d22dc,128.0,Adagrad,0.0029722357372892333,8.0,32.0,xavier_normal_,0.000190312735556768,-0.6729607345466408,,False,6.0029839763368086e-09,1.5765052894891553e-15,-0.24558140896260738,-0.1120336139574647,2.0
46b97e08,umls,rotate,0,search,1vsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.7541071417872891,36,ff488192,512.0,Adagrad,0.35162343212359926,6.0,128.0,normal_,0.0037251592976629243,-0.9696251183292549,lp,False,6.371330188401817e-17,1.1079429535429174e-16,-0.367392310872674,0.4264700450003147,2.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1367731035852724,30,791150f3,256.0,Adam,0.00045769360273432584,4.0,64.0,xavier_normal_,1.8826786877808215e-05,-0.4817681848326605,lp,True,0.0006940169432460207,0.0138987411379453,0.0013919388875365257,-0.31846834626048803,1.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,265,,,,mean_reciprocal_rank_filtered_with_test,0.7501724336776265,35,027cced1,512.0,Adagrad,0.054868187222877424,7.0,32.0,uniform_,0.04994267804039856,-0.6045429988109321,lp,True,8.352329228775115e-08,1.2346597989410735e-08,-0.08692273404449224,0.2512777643278241,1.0
46b97e08,umls,rotate,0,search,1vsAll,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.658346445282544,37,3dd9dce4,256.0,Adam,0.012699685657153181,2.0,128.0,xavier_normal_,9.02237736804137e-05,-0.1003292838459462,,False,3.0001758136911723e-11,1.5564575600742237e-13,0.28159746527671814,-0.48818573355674744,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.563782299954467,39,97b67829,1024.0,Adam,0.37933167898077813,1.0,16.0,normal_,0.5525454157213774,-0.3039803575060702,lp,False,4.028742607757911e-05,1.6966504490594176e-19,0.15926777943968773,0.05265267472714186,2.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.7673506005410037,34,fe81e78c,128.0,Adagrad,0.001521888464273502,10.0,512.0,uniform_,0.0030887805989885087,-0.8075689452079869,lp,True,1.9518185485057003e-20,4.2781337055711537e-05,-0.46318918745964766,-0.19458993710577488,1.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.0530971632413337,41,ac2b493d,512.0,Adam,0.008972926901047234,9.0,256.0,xavier_uniform_,0.0011706865410067858,-0.9311320059670601,,False,3.854020111878351e-13,3.1360485640750676e-11,0.34744030702859163,0.2096245475113392,1.0
46b97e08,umls,rotate,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.1832678742203976,42,01864781,256.0,Adagrad,0.10680662406493838,1.0,16.0,xavier_normal_,0.2880174485485942,-0.4265667463226709,lp,True,4.245443730533234e-07,1.2626023239592553e-06,-0.025994177907705307,-0.03521659877151251,2.0
46b97e08,umls,rotate,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7023461464723927,40,6a2b4743,1024.0,Adagrad,0.001297203176638678,5.0,128.0,normal_,5.637612221263541e-05,-0.2238350315869133,lp,True,9.14838252555016e-19,1.796273325552198e-05,-0.4002159610390663,0.47071720845997334,2.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.0641200644838298,43,4f7449aa,128.0,Adam,0.8917180548942409,5.0,64.0,xavier_uniform_,0.022627061431180363,-0.7270723130256217,lp,False,1.3304619040111526e-05,1.4186798315549882e-19,0.21928175631910563,-0.26627995911985636,1.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.6696124866696224,44,1ef4b364,1024.0,Adagrad,0.004481387672193392,3.0,64.0,uniform_,3.0164621918249546e-05,-0.35826708620749415,,False,1.084608436561816e-10,4.108088531368924e-14,-0.1805639723315835,0.33591395895928144,1.0
46b97e08,umls,rotate,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0587146501599645,45,4cdce83b,128.0,Adam,0.021627631734441866,7.0,256.0,xavier_normal_,0.008214269715412666,-0.847100691646561,lp,True,2.682708161589727e-14,3.227943040111943e-09,0.43919588439166546,-0.41144497133791447,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1372762223694222,38,ae9ce6c8,512.0,Adam,0.0005039317623874853,10.0,16.0,xavier_uniform_,0.0005030548668497153,-0.5493949320013263,lp,True,0.045813482417882974,0.0029617090975273238,0.06537081487476826,0.09703714121133089,2.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.8018161329023678,49,8818e862,256.0,Adagrad,0.14037662712700777,0.0,512.0,xavier_normal_,0.18655690682360002,-0.061675683857295605,lp,False,1.4940419686962632e-17,1.1853880701906056e-17,-0.3082647742703557,-0.1425388604402542,1.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.8002096538894747,48,688f9f8e,512.0,Adagrad,0.5104572500519929,4.0,256.0,xavier_normal_,0.02928527345443383,-0.8893433447728585,lp,True,0.005430740011141837,2.838676678963539e-15,0.4945840444415808,-0.07010308280587196,1.0
46b97e08,umls,rotate,1,search,1vsAll,valid,240,,,,mean_reciprocal_rank_filtered_with_test,0.8389117469085506,46,e8d03b5c,256.0,Adam,0.0018009867585521094,6.0,64.0,uniform_,0.00015394667964014014,-0.37803388701478946,lp,False,5.052603662431566e-16,2.2393076005418756e-10,-0.12810299638658762,0.17712823394685984,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,330,,,,mean_reciprocal_rank_filtered_with_test,0.5672175401558905,47,4b9bcc3d,1024.0,Adam,0.0787618711845616,8.0,512.0,xavier_normal_,0.9529470951957912,-0.20596819085710683,,False,7.692056101998623e-10,0.042633167484216326,-0.250371684320271,-0.3627223130315542,2.0
