job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,distmult.entity_embedder.regularize_weight,distmult.relation_embedder.regularize_weight,distmult.entity_embedder.dropout,distmult.relation_embedder.dropout,KvsAll.label_smoothing
505815f9,wnrr,distmult,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.441977574,39,f021588a,512,Adam,0.008972927,9,256,xavier_uniform_,0.001170687,-0.931132006,,FALSE,3.85E-13,3.14E-11,0.347440307,0.209624548,-0.186909551
505815f9,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.30816067,40,93424725,256,Adagrad,0.106806624,1,16,xavier_normal_,0.288017449,-0.426566746,lp,TRUE,4.25E-07,1.26E-06,-0.025994178,-0.035216599,0.046404115
505815f9,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.141494278,41,360d016c,1024,Adagrad,0.001297203,5,128,normal_,5.64E-05,-0.223835032,lp,TRUE,9.15E-19,1.80E-05,-0.400215961,0.470717208,0.189932467
505815f9,wnrr,distmult,0,search,KvsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.017821636,42,1ea9fcd3,128,Adam,0.891718055,5,64,xavier_uniform_,0.022627061,-0.727072313,lp,FALSE,1.33E-05,1.42E-19,0.219281756,-0.266279959,-0.031591432
505815f9,wnrr,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.010560268,43,acfc178c,1024,Adagrad,0.004481388,3,64,uniform_,3.02E-05,-0.358267086,,FALSE,1.08E-10,4.11E-14,-0.180563972,0.335913959,-0.084840802
505815f9,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.431095211,44,b77b1fdd,128,Adam,0.021627632,7,256,xavier_normal_,0.00821427,-0.847100692,lp,TRUE,2.68E-14,3.23E-09,0.439195884,-0.411444971,0.281853678
505815f9,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.18720277,45,5809699,512,Adam,0.000503932,10,16,xavier_uniform_,0.000503055,-0.549394932,lp,TRUE,0.045813482,0.002961709,0.065370815,0.097037141,0.137153495
505815f9,wnrr,distmult,0,search,KvsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.428307108,46,8c8e8c29,256,Adagrad,0.140376627,0,512,xavier_normal_,0.186556907,-0.061675684,lp,FALSE,1.49E-17,1.19E-17,-0.308264774,-0.14253886,-0.241330769
505815f9,wnrr,distmult,0,search,KvsAll,valid,360,,,,mean_reciprocal_rank_filtered_with_test,0.443020926,47,c19a85b5,512,Adagrad,0.51045725,4,256,xavier_normal_,0.029285273,-0.889343345,lp,TRUE,0.00543074,2.84E-15,0.494584044,-0.070103083,-0.014243698
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,265,,,,mean_reciprocal_rank_filtered_with_test,0.435641023,48,28693d75,256,Adam,0.001800987,6,64,uniform_,0.000153947,-0.378033887,lp,FALSE,5.05E-16,2.24E-10,-0.128102996,0.177128234,0.211824217
