job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,transe.entity_embedder.regularize_weight,transe.relation_embedder.regularize_weight,transe.entity_embedder.dropout,transe.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,transe.l_norm,transe.entity_embedder.normalize.p,transe.relation_embedder.normalize.p
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.376468307401505,66,bee8124a,128.0,Adagrad,0.005753963325961991,6.0,16.0,xavier_uniform_,0.0407892507036797,-0.9774066867272183,lp,True,1.1055334334696048e-18,0.0009853542276700557,0.3540171468630433,0.018146028742194176,[],[],2.0,2.0,2.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.8388922755703604,67,cd8b7a00,256.0,Adam,0.0272500715009462,3.0,32.0,xavier_normal_,0.00030576871444547196,-0.13787855492075907,lp,True,4.4506786517220695e-12,3.1257603273950444e-10,-0.35586955677717924,-0.476266922429204,[],[],1.0,2.0,-1.0
a712f793,umls,transe,0,search,negative_sampling,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.1600018600744703,68,4314c427,128.0,Adagrad,0.001180317741488942,7.0,256.0,xavier_uniform_,0.009044319367367694,-0.5842804469162133,lp,False,0.004812096728515351,2.4598902543308854e-17,0.24412606749683619,0.20038817450404167,[],[],2.0,-1.0,2.0
a712f793,umls,transe,0,search,negative_sampling,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.5765267120548553,69,28bd48f3,512.0,Adagrad,0.3513257719046382,10.0,32.0,normal_,0.00010946972046457032,-0.8219224839582014,,False,4.357355739992034e-17,8.519153914371051e-13,0.45042496267706156,-0.16987804882228374,[],[],2.0,2.0,2.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,325,,,,mean_reciprocal_rank_filtered_with_test,0.7912417920820553,70,a52c6c9f,128.0,Adam,0.015040360350033031,0.0,256.0,uniform_,0.4531798181493835,-0.39333503514584156,lp,True,5.530296760131666e-08,9.913584508501545e-06,-0.08658238034695387,0.38228046894073486,[],[],1.0,-1.0,-1.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,205,,,,mean_reciprocal_rank_filtered_with_test,0.2532076221302243,71,689cc384,512.0,Adagrad,0.001981298852386757,1.0,128.0,xavier_normal_,0.6885656893610483,-0.3538217706189397,lp,False,0.019521255093196164,3.335004223160905e-16,0.12522522266954184,-0.02453907858580351,[],[],1.0,-1.0,2.0
a712f793,umls,transe,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.4470048214028949,72,fcea3bae,128.0,Adam,0.04609759692555995,9.0,64.0,uniform_,7.528893285051718e-05,-0.9230347223734856,lp,True,1.1858457880409604e-12,3.884528681465273e-09,-0.2711723567917943,0.30041813012212515,[],[],2.0,2.0,-1.0
a712f793,umls,transe,0,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.7221165756506422,73,b461de2e,512.0,Adam,0.008942251656192435,6.0,256.0,normal_,0.006079334863209146,-0.6706837769983149,lp,True,2.2858065084697167e-07,0.00018883732393324464,-0.03264677990227938,-0.3314466988667846,[],[],2.0,-1.0,-1.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,185,,,,mean_reciprocal_rank_filtered_with_test,0.7438985438434624,74,49090a84,256.0,Adagrad,0.20727126333015458,4.0,32.0,xavier_uniform_,0.00047494503402096725,-0.11490606956067495,,False,1.1578846359727393e-17,1.492717603427262e-11,0.42673908080905676,0.11904444824904203,[],[],1.0,2.0,2.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.6655416664170342,75,c1e75770,512.0,Adam,0.0007549568521450008,7.0,16.0,xavier_normal_,0.013971655546775427,-0.7659607455157582,lp,False,1.6461800829655473e-15,2.1847613848490506e-19,-0.4238948794081807,-0.38745335955172777,[],[],2.0,2.0,-1.0
a712f793,umls,transe,0,search,negative_sampling,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.8454058126437883,76,a521bfff,128.0,Adagrad,0.10324899873891939,3.0,512.0,xavier_uniform_,0.0024528747061365254,-0.44845427781000735,lp,True,0.00024998226080292455,1.8824363477376494e-07,0.03859045263379812,0.16235578153282404,[],[],1.0,-1.0,2.0
a712f793,umls,transe,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4608970595283742,77,c58be321,256.0,Adagrad,0.003504170605662321,0.0,64.0,normal_,0.16694171276593678,-0.2078906291114725,lp,True,1.907081249135211e-20,0.017235063817630604,0.26881548669189215,-0.19387275073677301,[],[],1.0,2.0,2.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.5679018921647335,78,4b80ba17,128.0,Adam,0.4809849563807275,10.0,128.0,xavier_normal_,1.1644365732730753e-05,-0.5153798168726544,,False,2.467095726158046e-09,2.1725246066562774e-14,-0.1316581266000867,0.48049400467425585,[],[],2.0,-1.0,-1.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.3984166712848687,79,5fcea5de,256.0,Adam,0.24821741188659263,5.0,512.0,xavier_uniform_,0.00023445262670234192,-0.3350399099532515,lp,True,2.333903598240127e-19,8.258867382100212e-20,0.026422876864671707,0.3591783447191119,[],[],2.0,2.0,2.0
a712f793,umls,transe,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6591954143500767,80,7b9a6277,128.0,Adagrad,0.010920310276396067,5.0,16.0,uniform_,0.01189414078352514,-0.8871612796640489,,False,1.432773407593122e-10,6.405955462592769e-08,-0.38926565647125244,-0.06767452415078878,[],[],1.0,-1.0,-1.0
a712f793,umls,transe,0,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.7241210469438986,81,b6b508c5,512.0,Adagrad,0.020113901192745316,2.0,128.0,uniform_,0.0001709344931698602,-0.6441482025829982,lp,False,3.328479095030797e-14,0.0032247424225094147,-0.18199055641889572,0.03666097577661276,[],[],1.0,2.0,-1.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.2498431293510951,82,0e4f5b9d,256.0,Adam,0.0008741801062037246,8.0,64.0,normal_,0.287810184880696,-0.07128273148598141,lp,True,1.740705849571984e-05,3.806265472167111e-15,0.2966862581670284,-0.264688472263515,[],[],2.0,-1.0,2.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.8212946792321703,83,fece3ef6,512.0,Adagrad,0.6562746481544572,1.0,64.0,uniform_,2.1117281808626407e-05,-0.7939897589760274,lp,True,1.1186742696122179e-08,3.7141420695638874e-18,-0.29017992317676544,0.24430903512984514,[],[],1.0,-1.0,-1.0
a712f793,umls,transe,0,search,negative_sampling,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.6281248689429161,84,85159c5b,256.0,Adam,0.0048395202047379115,9.0,128.0,xavier_normal_,0.09564873440981764,-0.49064521138564676,,False,1.6804144952166588e-16,4.8217302186220977e-11,0.18427208438515663,-0.4537818292155862,[],[],2.0,2.0,2.0
a712f793,umls,transe,0,search,negative_sampling,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.4340530582732218,85,b4ae8df7,256.0,Adam,0.050898245352825826,7.0,16.0,xavier_uniform_,0.0011569924713865712,-0.22804767438943496,lp,False,0.00161252442909758,4.263093248380381e-06,0.38324664160609245,0.4222798803821206,[],[],2.0,-1.0,2.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.332085919526457,86,6ea44ebb,128.0,Adagrad,0.0003798954456827923,4.0,512.0,xavier_normal_,0.03127866922776799,-0.5496949713321216,lp,True,2.0198746575813836e-11,3.586846804897454e-13,-0.02919364720582962,-0.15128388721495867,[],[],1.0,2.0,-1.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.801880444485717,87,60143960,512.0,Adam,0.0028835784329200786,4.0,256.0,xavier_uniform_,0.021999472279893868,-0.6976666518599447,,False,2.6410116304718342e-18,8.433099311523336e-10,0.19283662922680378,0.2546325381845236,[],[],1.0,2.0,2.0
a712f793,umls,transe,0,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.7037930166794478,88,d9d0890a,128.0,Adagrad,0.38787702298843724,6.0,32.0,xavier_normal_,0.0015708678668522051,-0.016646043200325145,lp,True,6.484945022657926e-07,7.087827764492903e-17,-0.3289939407259226,-0.04516003653407097,[],[],2.0,-1.0,-1.0
a712f793,umls,transe,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3300072137563506,89,b096077f,256.0,Adagrad,0.000638843500242509,9.0,256.0,uniform_,0.12694268765175107,-0.26453383740667247,lp,True,3.234417113144568e-13,4.464246722414703e-12,-0.09779294021427631,0.07711938954889774,[],[],2.0,2.0,-1.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.08834715416095,90,3647a484,128.0,Adam,0.08628876753378262,1.0,32.0,normal_,1.5186363518558854e-05,-0.9585013842139859,lp,False,0.09322863373974143,5.7710312107722704e-05,0.48604934848845005,-0.34811557084321976,[],[],1.0,-1.0,2.0
a712f793,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2093834906267973,91,bbefa677,512.0,Adagrad,0.006661605749470713,10.0,64.0,normal_,0.8979307182952128,-0.17231714750251725,,False,5.391817741578606e-10,1.2205337511542455e-06,-0.49156383611261845,0.14196090400218964,[],[],2.0,-1.0,-1.0
a712f793,umls,transe,0,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.6033628966910708,92,a0828548,128.0,Adam,0.15266896865023286,0.0,128.0,xavier_uniform_,5.7243831410905055e-05,-0.6045609340417198,lp,True,5.646662746031755e-20,1.4467483599596843e-18,0.09647268243134022,-0.43346491269767284,[],[],1.0,2.0,2.0
a712f793,umls,transe,0,search,negative_sampling,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.6709347122285995,93,eb45ba5d,512.0,Adam,0.001435877107431938,2.0,16.0,xavier_uniform_,0.0038936005815594834,-0.864236024924703,lp,True,6.53316229906983e-05,5.160787852882492e-14,0.3340211007744074,0.46395954117178917,[],[],1.0,-1.0,2.0
49d9475d,umls,reciprocal_relations_model,1,search,negative_sampling,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.1556885023058558,94,6a39ee60,256.0,Adagrad,0.03276710390579288,8.0,512.0,xavier_normal_,0.0007479000348770715,-0.42148665227171966,lp,False,8.204884672051425e-15,0.04007204296784146,-0.19102713651955128,-0.23593233712017536,[],[],2.0,2.0,-1.0
49d9475d,umls,reciprocal_relations_model,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.8035843738017638,95,d042b739,512.0,Adam,0.0006835767996688807,0.0,32.0,xavier_uniform_,6.683376976670252e-05,-0.5689978840726055,,True,3.1881308156387975e-05,0.00046210615749214226,-0.16301623359322548,-0.009000187739729881,[],[],1.0,2.0,-1.0
49d9475d,umls,transe,0,search,negative_sampling,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.1901832767790812,96,bad418e6,128.0,Adagrad,0.11795128391129871,10.0,256.0,xavier_normal_,0.5193021764198356,-0.15408790856855914,lp,False,3.299206674813551e-15,5.991096528720854e-16,0.3002644255757332,0.28487900644540787,[],[],2.0,-1.0,2.0
49d9475d,umls,transe,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.4170312237885832,97,d2ad37a1,512.0,Adagrad,0.003060507689813718,7.0,32.0,normal_,0.00041836333704786997,-0.37713510452562005,lp,False,1.2315117467953772e-09,3.4264303420463717e-20,0.007540106773376465,-0.3158621583133936,[],[],2.0,2.0,2.0
49d9475d,umls,reciprocal_relations_model,1,search,negative_sampling,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.6124934565070217,98,ae2ee983,256.0,Adam,0.5344987703749645,3.0,256.0,uniform_,0.004601022160580289,-0.8372182882137597,lp,True,1.4957413300987761e-19,2.8867537403008736e-08,-0.3927522711455822,0.1034596599638462,[],[],1.0,-1.0,-1.0
49d9475d,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2013099061930837,99,46d1987d,512.0,Adagrad,0.0022299861517117536,6.0,512.0,uniform_,0.002705486927629518,-0.059334287813100905,,True,1.542417861695806e-13,2.101902604326859e-05,0.3952934667468071,-0.4031641371548176,[],[],2.0,-1.0,2.0
