job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,conve.entity_embedder.regularize_weight,conve.relation_embedder.regularize_weight,conve.entity_embedder.dropout,conve.relation_embedder.dropout,conve.feature_map_dropout,conve.projection_dropout,conve.convolution_bias
ffbc9f27,umls,conve,1,search,1vsAll,valid,250,,,,mean_reciprocal_rank_filtered_with_test,0.8914116233404429,10,8bba5223,1024.0,Adam,0.005351551578035601,7.0,32.0,uniform_,0.3192516537108772,-0.5949877899410017,lp,False,4.832326890537072e-06,1.2904974997084584e-09,0.052511862479150295,-0.09086192306131124,0.28331780759617686,0.03448566049337387,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.3321513310531897,16,78830e0f,256.0,Adagrad,0.5169163459314299,0.0,256.0,xavier_normal_,0.00038058969193679814,-0.012625575957978086,lp,True,2.9849847968412625e-18,1.186208379230972e-16,-0.4632022166624665,0.17160152923315763,0.04618047783151269,0.419325013179332,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.8424641427818251,17,a8870577,256.0,Adam,0.033418775379742624,1.0,128.0,xavier_normal_,0.043779406351360246,-0.45536063805138693,,False,0.0019564869004939337,3.785734518634557e-10,-0.02616922464221716,-0.3554828315973282,0.11861136043444276,0.3427263256162405,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,240,,,,mean_reciprocal_rank_filtered_with_test,0.9384225482589628,15,d8c4e2ea,1024.0,Adagrad,0.0009843806997790984,6.0,64.0,normal_,1.723013228515051e-05,-0.9373820455389935,lp,True,8.443904215276007e-20,2.515908888805464e-17,0.4895939687266946,0.40497242100536823,0.363413795363158,0.20385781908407807,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,275,,,,mean_reciprocal_rank_filtered_with_test,0.8666944445276553,14,2787d2d1,512.0,Adam,0.009147956166012574,4.0,16.0,xavier_normal_,0.0002822135141670212,-0.17074299060588694,lp,False,3.8752017532127615e-14,0.0187835235203288,0.11613858584314585,0.14859421085566282,0.20099308714270592,0.08967822976410389,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.5784623315729247,21,39dd6c7f,128.0,Adagrad,0.30088399275202843,8.0,512.0,uniform_,0.842850565390997,-0.6909109296759683,lp,True,9.406214745410285e-07,2.1700480319851354e-14,-0.39987584110349417,-0.1041095769032836,0.43801448587328196,0.4588894979096949,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,255,,,,mean_reciprocal_rank_filtered_with_test,0.933017941340347,20,e04e55ec,128.0,Adam,0.0006538814004389161,0.0,32.0,normal_,0.002589500201809354,-0.08700673867811448,lp,False,1.1683076698098395e-10,8.477920302666041e-20,-0.1696216519922018,0.3381614424288273,0.17985255783423781,0.42263081995770335,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,305,,,,mean_reciprocal_rank_filtered_with_test,0.8749147192832151,19,b5eb09ea,512.0,Adagrad,0.06417066334002418,7.0,256.0,xavier_uniform_,0.10542090595131019,-0.5515092924986593,,True,2.281744953417927e-13,1.1235005476788283e-07,0.314595365896821,-0.4149946216493845,0.42723362939432263,0.06148384418338537,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.898795660288056,24,5260f76e,1024.0,Adam,0.4666100630543496,4.0,256.0,normal_,0.005338983223388992,-0.28666000674148084,lp,False,1.3402466863165213e-16,4.200843913440686e-12,0.18902728147804737,-0.17033520434051752,0.012264798395335674,0.1776164839975536,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.9114494089699962,22,3e913e09,256.0,Adagrad,0.004606452989245235,10.0,64.0,xavier_uniform_,0.00016124012260778874,-0.820436829760801,lp,True,4.654159305268522e-05,9.703477832107508e-05,-0.2949385028332472,0.09069439489394426,0.2518038135021925,0.30842072796076536,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.8254402956348256,23,1293ee18,256.0,Adam,0.14721349141459172,7.0,64.0,uniform_,0.027135173519903473,-0.8093690843361803,lp,True,1.7256137894051844e-17,1.0418805090496696e-06,0.30715158488601446,-0.48417945578694344,0.07788993045687675,0.35172005416825414,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,265,,,,mean_reciprocal_rank_filtered_with_test,0.8495773596266296,18,32f980f0,1024.0,Adagrad,0.011219044002893383,0.0,128.0,normal_,3.1815517993073523e-05,-0.32948575044416817,lp,False,2.35206798213764e-05,2.188922478378322e-18,-0.2080762991681695,0.27880136482417583,0.3150238925591111,0.22471215575933456,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,230,,,,mean_reciprocal_rank_filtered_with_test,0.7781710478425757,26,e483ad4d,512.0,Adam,0.0020682172081596673,9.0,512.0,uniform_,0.0007457103806390112,-0.5628364570948667,,True,3.5577427316222576e-09,3.7933864156665704e-06,-0.3346133762970567,0.02724494691938162,0.24550629639998078,0.1065004919655621,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,270,,,,mean_reciprocal_rank_filtered_with_test,0.8763008351706288,28,423ba1c8,128.0,Adagrad,0.026292311560321788,2.0,16.0,xavier_uniform_,0.36506594505478035,-0.04492866071217694,lp,False,2.7270803649505808e-11,4.584503473856248e-13,0.1808506017550826,-0.22786233853548765,0.49042510939761996,0.47191542014479637,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,70,,,,mean_reciprocal_rank_filtered_with_test,0.8606704992750671,29,a495a527,128.0,Adam,0.0037409897775613926,6.0,512.0,xavier_normal_,0.0014182970113678656,-0.6792938733382616,lp,True,1.2683685641913829e-15,4.615476890356091e-16,0.38864384964108467,0.4624403044581413,0.1392684830352664,0.38096918258816004,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.8153590102868578,31,3fdedbcd,512.0,Adagrad,0.9498603203009344,2.0,32.0,xavier_uniform_,0.16819037041072976,-0.2131414924872852,lp,False,7.843617697705113e-09,4.941404426405037e-09,-0.0961175374686718,-0.2922185119241476,0.37870637886226177,0.007993546780198812,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.3841377913586201,30,3b78f5f3,1024.0,Adam,0.08122619037378215,9.0,32.0,normal_,0.012189194555693696,-0.9482819683139119,lp,True,0.01522543271676824,1.6826962521269986e-15,-0.470557052642107,-0.04456841666251421,0.05685433512553573,0.12815838027745485,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.9308852681353048,33,8584421f,256.0,Adagrad,0.00030993187343113476,5.0,128.0,uniform_,6.171379995276218e-05,-0.4127332491723634,,False,1.674258892088152e-19,0.001033552042132354,0.013968240469694138,0.21784186456352472,0.3041381021030247,0.2627270161174238,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.6555450533065328,32,88bee4b7,256.0,Adam,0.3421453885012853,10.0,32.0,xavier_normal_,0.08332159768745089,-0.22487979091061272,lp,True,0.004035850598642318,7.703438600386397e-16,0.08139882516115904,0.12670833710581064,0.33974094642326236,0.16059759771451354,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.8838689137090203,25,7bc5e8e5,1024.0,Adagrad,0.010397271779147755,3.0,256.0,uniform_,0.0029946207314860175,-0.6366482456203271,lp,False,5.259554895134773e-20,0.0006465765593612701,-0.4343803422525525,-0.11235599685460329,0.08466702187433839,0.2912599826231599,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.7931884578400594,34,88869434,512.0,Adam,0.0008605427242831616,7.0,128.0,normal_,0.00012740707548154718,-0.40122596859140314,,True,8.037590327976079e-14,1.8207248011992484e-16,-0.061993193812668324,-0.3648278843611479,0.48364801052957773,0.4075490250252187,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.8783675117726706,36,7795981e,128.0,Adagrad,0.029228978056444425,0.0,32.0,xavier_uniform_,0.006175818916526681,-0.9916425987498928,lp,False,5.88960058554147e-07,2.779978597411122e-09,0.4540372071787715,0.38198791444301605,0.22078924998641014,0.046292138285934925,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.8115087403841545,37,9f4e255c,128.0,Adam,0.004039166454272244,9.0,128.0,normal_,1.5240174119866998e-05,-0.35654944187668147,lp,True,4.773923523576368e-11,3.4123076950544536e-06,0.22280645370483398,-0.17966690938919783,0.4011041154153645,0.07253345847129822,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,330,,,,mean_reciprocal_rank_filtered_with_test,0.9380044761610908,27,abb6a227,512.0,Adagrad,0.4093506467909022,4.0,64.0,normal_,0.05415646064875516,-0.7506809076947533,lp,False,4.345953131471393e-13,1.4597385649275768e-13,-0.26142653822898865,0.06765839364379644,0.14836488431319594,0.44185463758185506,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.926270092923217,35,d4c76392,1024.0,Adam,0.07303818271086908,6.0,16.0,uniform_,0.745172541431282,-0.017115619728537257,lp,True,5.44665824315635e-17,8.075842559814348e-07,-0.13283709436655045,0.31622407399117947,0.2950417082756758,0.32751864567399025,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.2842902903176524,40,24bfd159,256.0,Adagrad,0.0007438727473509385,2.0,512.0,xavier_normal_,0.000349263313800474,-0.6212668983790837,,False,8.818472366750616e-05,6.267821254387041e-19,0.3511446639895439,-0.4232276938855648,0.0344565911218524,0.18879199819639325,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.9139107546192006,39,a62601d3,256.0,Adam,0.023088743237214947,4.0,256.0,normal_,0.20819345668246197,-0.5085756654677727,,False,2.7373975630836918e-17,3.77111529765762e-12,-0.36238047014921904,0.002383609302341938,0.35675879660993814,0.1432241415604949,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.9019871811193922,41,89c567ad,1024.0,Adagrad,0.0018153125019878193,8.0,16.0,uniform_,0.0012535591013003913,-0.09906356858835552,lp,True,1.1295733096263674e-05,3.1667878296730626e-05,0.15286195743829012,-0.23511693719774485,0.09377221390604973,0.27793463645502925,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.9062445704922354,42,cd2b3936,512.0,Adam,0.01280105422171556,1.0,64.0,normal_,7.631920469018278e-05,-0.8636315299756266,lp,False,5.735140900299844e-09,6.835120999368882e-20,0.28046726901084185,-0.49057956226170063,0.4628536398522556,0.39800410252064466,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,325,,,,mean_reciprocal_rank_filtered_with_test,0.8691580368697278,44,2d20cef0,128.0,Adagrad,0.1680549328692768,5.0,256.0,xavier_normal_,0.010783673717505453,-0.2753491885556374,lp,True,1.3307706861029602e-11,3.155250417851698e-08,-0.23501125257462263,0.25479451939463615,0.20764807844534516,0.02513837767764926,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.9326769120854104,43,621c2bea,128.0,Adam,0.0003540070103420829,3.0,64.0,xavier_normal_,3.6817266162939965e-05,-0.8785241240172926,lp,False,6.739509191584579e-16,0.008445908213760967,-0.44182793982326984,-0.050985693000257015,0.4180151354521513,0.12169213825836778,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.1329621742108117,45,f4c82a11,512.0,Adagrad,0.0928235110330415,10.0,128.0,uniform_,0.021430812660357942,-0.48262460653813555,,True,1.9376475870929037e-08,1.4140343972665477e-14,0.04294799081981182,0.1938750771805644,0.15757691394537687,0.4869971554726362,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.9006052777811062,47,8b750ce4,1024.0,Adam,0.8365525416480696,1.0,512.0,xavier_normal_,0.4219708363343914,-0.7490495569881145,lp,False,0.007961164543460438,1.5287732022900815e-10,0.4143661465495825,0.437619024887681,0.27407944994047284,0.3688808591105044,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.6105685087800757,46,4e96e9a1,256.0,Adagrad,0.003293110060983893,7.0,16.0,normal_,0.0005896269853242093,-0.14325229576827958,lp,True,4.070434936168985e-19,1.4107645308515314e-17,-0.07017369009554386,-0.2994902804493904,0.021483299788087606,0.2417311016470194,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,365,,,,mean_reciprocal_rank_filtered_with_test,0.9006971113520897,38,32f7b9ac,256.0,Adam,0.0015610129385907185,6.0,32.0,uniform_,0.027552034481229136,-0.32427884132903995,,False,0.0002155134586636164,6.914870190681815e-10,-0.3821035772562027,0.23543708305805922,0.06617392739281058,0.0039995391853153706,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,365,,,,mean_reciprocal_rank_filtered_with_test,0.910637042273773,48,3ef3cea8,1024.0,Adagrad,0.020821195649479294,2.0,128.0,xavier_normal_,1.3294582881762866e-05,-0.7828607908802293,lp,True,1.5810858775625747e-16,4.601934907246474e-17,0.10236425697803497,-0.003558351658284664,0.32673988165333867,0.38493264093995094,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.2203903198242187,52,736a468d,512.0,Adam,0.18895918769794867,9.0,512.0,xavier_uniform_,0.00017811140159692328,-0.047434932730915036,lp,False,1.067833478187795e-12,0.0026414624678316894,0.4798859730362892,-0.2551147863268852,0.24160566087812185,0.2512180623598397,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.8788454020681556,53,dda01ca9,128.0,Adagrad,0.014623392868594017,5.0,32.0,xavier_normal_,0.6521789223310116,-0.5910380643226765,lp,True,1.3931632421675866e-10,3.064070390361202e-15,-0.004834167659282684,0.49175418354570866,0.4943257290869951,0.1396978199481964,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.417124882797522,49,ae3923ac,128.0,Adam,0.1026208172317371,7.0,512.0,uniform_,0.0016667720909041208,-0.19465197012303392,lp,False,2.0300001365970102e-07,1.5507435652681738e-19,-0.2971019493415952,-0.19465311709791422,0.1275524557568133,0.22869087476283312,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,80,,,,mean_reciprocal_rank_filtered_with_test,0.6910415368577454,51,c377eefd,512.0,Adagrad,0.00041043048101065664,0.0,16.0,normal_,0.07953448184511837,-0.6669686910996306,,True,3.282686708627954e-14,2.0521221189139285e-07,0.21844285260885954,0.0526180611923337,0.39042239217087626,0.34777182480320334,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.864667178663008,50,f1e72b7e,1024.0,Adam,0.002868669166537837,9.0,64.0,xavier_uniform_,0.003446115767064819,-0.4334050769242458,lp,False,1.8031080836551444e-20,5.93171249087876e-13,0.3399445442482829,0.3002681992948055,0.05295366048812866,0.4834396028891206,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.8945717840838286,54,ccb2a5a7,256.0,Adagrad,0.7403773171013188,2.0,128.0,normal_,0.00012198679762782861,-0.9593711041415204,lp,True,0.0016395982075817965,1.3645258756489599e-05,-0.17534795124083757,-0.4392515141516924,0.308038760907948,0.09494576370343566,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.8960848381182899,57,28285b27,256.0,Adam,0.006959474393530639,0.0,256.0,uniform_,0.017101209035037958,-0.9087529580736998,lp,True,2.162287850171152e-18,7.935156149682363e-09,0.16314607672393322,0.11215744819492102,0.11470115836709738,0.04957055486738682,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.7072504897790453,56,350ee808,1024.0,Adagrad,0.2401677242934211,7.0,32.0,uniform_,2.451402897521425e-05,-0.45230529353575777,lp,False,0.050095364066854185,1.6736933043131036e-20,-0.3209067303687334,-0.1254110513255,0.3673239815980196,0.43451361963525414,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.7762680053710938,59,0ebaefd3,512.0,Adam,0.04255679960554878,3.0,32.0,xavier_uniform_,0.0004712967809355517,-0.7168696738026384,,True,1.0237879815776595e-07,0.00012524745994013162,-0.198420787230134,-0.3817892484366894,0.18927133223041892,0.30458697490394115,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.9281220231319498,55,0547939b,128.0,Adagrad,0.0012729659525128176,10.0,256.0,uniform_,0.282083139200343,-0.1755228963159211,lp,False,4.218402258898381e-15,1.5156230138644632e-11,0.2858689483255148,0.36353071592748165,0.44973622681573033,0.18148078257218003,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.88145587195648,62,cfcdd887,128.0,Adam,0.584863906399701,2.0,16.0,uniform_,0.0009141927890201931,-0.5408471600761451,lp,True,2.113011071699441e-12,3.529043260893024e-18,0.016062100417912006,-0.06700194347649813,0.17594237625598907,0.21578639699146152,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,325,,,,mean_reciprocal_rank_filtered_with_test,0.9253613992702742,61,146d45c1,512.0,Adagrad,0.006051987156986028,5.0,512.0,xavier_normal_,0.12671251358940872,-0.06688446025551298,lp,False,1.0820111875651128e-09,3.7635000608682516e-11,-0.499902973882854,0.17791199032217264,0.4311437951400876,0.3308282969519496,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.9268332639354868,60,c67ff9c9,1024.0,Adam,0.0005053956816117815,4.0,128.0,xavier_uniform_,0.007878737141485051,-0.833311084496323,lp,True,1.8032270960807534e-06,5.562761706351986e-14,-0.12141238432377577,0.4225713610649109,0.0005430788733065128,0.462708021979779,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.8607005487921779,64,b88077ab,256.0,Adagrad,0.05041640321504758,8.0,64.0,normal_,4.662423332222378e-05,-0.3055770093432162,,False,5.191905171122653e-18,0.03412614371523714,0.39431576151400805,-0.3144690375775099,0.26352551905438304,0.08582921978086233,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.8032045890948524,65,d61ff276,256.0,Adam,0.0006322026884808297,7.0,256.0,xavier_uniform_,0.0095580129767422,-0.7066895099625923,lp,False,1.499524848041112e-09,0.06387663201596074,0.03297704551368952,0.3485989896580577,0.1641995315439999,0.013406701385974884,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.5492025738113497,58,c4c6dda6,1024.0,Adagrad,0.058231835610636454,0.0,32.0,uniform_,8.254917294785038e-05,-0.1856081705103907,lp,True,2.9329084685987e-12,9.833181020802328e-14,-0.4514798214659095,-0.3967495849356055,0.41157560562714934,0.37845516623929143,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.309493737718079,67,74e1f2c0,512.0,Adam,0.48065554659634224,10.0,32.0,uniform_,0.0011090573675360462,-0.9211131977374293,lp,False,7.410390815154922e-18,8.546298938955053e-11,-0.07607147749513388,-0.1414700523018837,0.02786082588136196,0.2584124617278576,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.9370787450872315,63,f5978a7c,128.0,Adagrad,0.005055429737601299,3.0,128.0,xavier_uniform_,0.22434428757597696,-0.44000942624465555,,True,2.5773144645474266e-06,7.232315290788502e-18,0.40863674227148294,0.09612705744802952,0.267396735958755,0.1315268580801785,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,160,,,,mean_reciprocal_rank_filtered_with_test,0.8364160455809049,70,907cfb01,128.0,Adam,0.04163291401577099,5.0,64.0,xavier_uniform_,0.0005590431123549645,-0.8368885502343718,lp,False,0.03463583050810158,2.8565072414710364e-11,0.14719359017908573,-0.33075875882059336,0.1030193786136806,0.2222288972698152,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.8406135231439321,68,425fbdd4,512.0,Adagrad,0.0011510061540740105,1.0,128.0,xavier_normal_,0.46684834964931093,-0.30207249896081156,lp,True,1.4926480300642515e-18,0.0002198964750875177,-0.3683392908424139,0.4062530295923352,0.34781679743900895,0.35716348979622126,False
ffbc9f27,umls,conve,1,search,1vsAll,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.8909841900222872,66,59d2bdbb,1024.0,Adam,0.007313291911619963,8.0,512.0,xavier_uniform_,0.020284865379837987,-0.5355473776086512,,False,3.0845563291961393e-15,3.816729875491865e-20,-0.24472416751086712,0.16269220039248466,0.21665014419704676,0.47525314381346107,True
ffbc9f27,umls,conve,1,search,1vsAll,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.8309398253271185,71,1a8a88b2,256.0,Adagrad,0.2562720098922666,4.0,16.0,normal_,4.057127071706615e-05,-0.07208077009441327,lp,True,7.475553253493772e-08,1.6195022654565175e-08,0.2705573607236147,-0.08219312317669392,0.4536684490740299,0.10215566027909517,False
