job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,conve.entity_embedder.regularize_weight,conve.relation_embedder.regularize_weight,conve.entity_embedder.dropout,conve.relation_embedder.dropout,KvsAll.label_smoothing,conve.feature_map_dropout,conve.projection_dropout,conve.convolution_bias
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0009102757989357,30,7f173397,256.0,Adagrad,0.0005257064754627468,4.0,256.0,uniform_,0.0022041111345341194,-0.28640888929630626,,False,5.70345531708878e-17,8.230648977078117e-11,0.14054650720208883,0.4647138388827443,0.07167681008577348,0.30636690417304635,0.1466195611283183,False
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.1403395496952523,31,72f3121b,256.0,Adam,0.01964047330418242,5.0,16.0,xavier_normal_,0.08982660683398236,-0.22319504801469847,lp,True,0.0008434781595615316,1.1717927130040363e-15,0.20875693205744028,0.38135422486811876,0.07997998874634504,0.02667148970067501,0.46088585909456015,True
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1550788072292914,32,8c72e41c,512.0,Adagrad,0.006374311903173357,2.0,256.0,uniform_,5.654280894862825e-05,-0.5623656717220414,lp,False,2.2046007753820366e-17,5.188141292673746e-11,-0.26066749449819326,-0.09755312651395798,-0.18918407801538706,0.25699134124442935,0.02060649311169982,False
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.3241930480556744,33,ebf860ae,1024.0,Adam,0.002087482660412722,9.0,128.0,normal_,0.0011885436829984057,-0.2790001134898048,,True,1.2022942623355364e-15,8.816021871696148e-17,-0.013207502663135529,-0.35823417268693447,0.2032797921448946,0.39160802820697427,0.2778418315574527,False
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,310,,,,mean_reciprocal_rank_filtered_with_test,0.2526643977669661,34,2ed50456,128.0,Adagrad,0.34858036524145974,0.0,64.0,xavier_uniform_,0.0042976140215159565,-0.9442174005946983,lp,False,3.1432318860816295e-10,0.011858990927764827,0.45574306696653366,0.13642024900764227,-0.0845541838556528,0.13808739837259054,0.21719827642664313,True
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.3051670932688195,35,3f0ae712,128.0,Adam,0.005471139605289669,7.0,128.0,xavier_uniform_,0.00027466361996077415,-0.48652296277958895,lp,True,7.175597068447391e-07,7.856309711241618e-09,0.05785676650702953,-0.22855814918875694,0.23263520747423166,0.1944763334468007,0.17367960279807448,False
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0453723064473731,36,5f85f69e,1024.0,Adagrad,0.10261978226102847,5.0,32.0,xavier_uniform_,0.01690198874837119,-0.7904118676278181,lp,False,3.864104957469526e-12,4.35190192282513e-13,-0.4727431256324053,0.2650696346536279,-0.04198577329516412,0.46412545861676335,0.36249817814677954,True
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,160,,,,mean_reciprocal_rank_filtered_with_test,0.2186640251862346,37,16b1ba7d,512.0,Adam,0.43093657853732953,9.0,32.0,uniform_,0.37161214170163587,-0.0107935458697751,lp,True,9.750587166778671e-19,3.332732164776058e-05,-0.22215618286281824,0.0023133335635066032,0.056008227355778206,0.32560243224725127,0.11978899082168937,True
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0466002808835454,38,1987892a,256.0,Adagrad,0.0003735491616273131,1.0,512.0,xavier_normal_,1.2562355732758598e-05,-0.7034723888829537,,False,5.249422646659681e-05,5.578983666695805e-19,0.30891756620258093,-0.4758115205913782,-0.23742911126464605,0.07915402576327324,0.4299406884238124,False
bb3b34de,fb15k-237,conve,1,search,KvsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.1582070652222341,39,d7cc6fbe,256.0,Adam,0.2026288602004133,4.0,256.0,normal_,0.12147858776991717,-0.6812128769093193,,False,1.6019811511641275e-20,2.423461932376511e-12,-0.39584241434931755,0.31359725072979927,0.12342066653072836,0.05368833523243666,0.22464846773073077,False
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0246853878738059,40,80bea6d9,512.0,Adagrad,0.0012929594280552176,7.0,16.0,xavier_uniform_,0.00016116016381032247,-0.09656520993839945,lp,True,1.327734572428129e-05,3.4106161644585527e-07,0.07275291159749031,-0.16062517371028662,-0.16407005824148654,0.2916161217726767,0.28601681161671877,True
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.3087033243780296,41,49297e8f,1024.0,Adam,0.011587005984651812,2.0,64.0,normal_,0.0016450513516261473,-0.8131901285385527,lp,False,1.1980609807349665e-08,1.316259782382257e-20,0.3252776013687253,-0.4153248639777303,0.15011628549546002,0.4342819410376251,0.04441393492743373,True
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,230,,,,mean_reciprocal_rank_filtered_with_test,0.3359761503778158,42,0520f417,128.0,Adagrad,0.02952275143168372,10.0,256.0,xavier_normal_,0.01196845681138073,-0.40224665998648845,lp,True,9.930483766619967e-13,6.097120049300847e-06,-0.1428131116554141,0.07440049014985561,-0.11869537476450204,0.15705535002052784,0.4839532459154725,False
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.3280824790151839,43,756a3c91,128.0,Adam,0.0005982584543208008,3.0,64.0,xavier_normal_,0.0004156453122431092,-0.9211034049784858,lp,False,7.327639874939852e-14,1.1370702184280123e-09,-0.37077754456549883,-0.04451462905853987,0.27647862005978824,0.22906916588544846,0.37512722332030535,True
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.3037877091798546,44,66c59bc5,1024.0,Adagrad,0.7353991388567067,6.0,128.0,normal_,0.05153664244274249,-0.3636731557322572,,True,1.2443896507986478e-09,1.2927636602663325e-14,0.16066384594887495,0.4462297186255455,-0.01727450396865604,0.4911742522381246,0.06522729946300387,False
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.1899671638865127,45,f0245ca0,512.0,Adam,0.06770519724037866,0.0,512.0,xavier_normal_,0.5502402402270303,-0.5840453108066042,lp,False,0.050586302539967605,0.0010953005598110012,0.41009234078228474,0.19311700202524662,0.003101022541523002,0.3446023319847882,0.32355401013046503,False
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.0724011937063373,46,85071f00,256.0,Adagrad,0.002984975112664427,8.0,32.0,xavier_uniform_,3.914792023393732e-05,-0.13806426157901996,lp,True,8.589900964053502e-17,4.120694523609712e-18,-0.1218536626547575,-0.28188027534633875,-0.2718265883624554,0.12179599050432444,0.13449892727658153,True
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,245,,,,mean_reciprocal_rank_filtered_with_test,0.3110558737435842,47,4a22a024,256.0,Adam,0.0010529899209440008,10.0,64.0,normal_,0.02219412483788569,-0.45322757398982527,,False,0.0003138663322401173,0.050469319240194946,-0.3105329880490899,0.4763899967074394,-0.21978237200528383,0.18319810600951314,0.34248031955212355,True
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.3323502548474479,48,cf2129e1,512.0,Adagrad,0.15006301971410085,1.0,256.0,xavier_normal_,0.00025181778703977324,-0.7610264448306243,lp,True,5.344043558489372e-19,3.556722522032095e-16,0.22151315119117498,-0.002653243951499462,0.11116419341415168,0.41405942011624575,0.15268136700615287,False
a48a28ae,fb15k-237,conve,1,search,KvsAll,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.30884219284645,49,1fbb85b6,1024.0,Adam,0.03877456463256845,8.0,512.0,xavier_uniform_,1.6412934432951502e-05,-0.040178609180049896,lp,False,2.3349873839172883e-11,1.9385018533360443e-10,0.47435940615832806,-0.26516555342823267,-0.09699529074132443,0.2986688055098057,0.3962547620758414,False
