job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,conve.entity_embedder.regularize_weight,conve.relation_embedder.regularize_weight,conve.entity_embedder.dropout,conve.relation_embedder.dropout,conve.feature_map_dropout,conve.projection_dropout,conve.convolution_bias
b8682b99,fb15k-237,conve,1,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.0312537696649112,16,9307e7c5,1024.0,Adagrad,0.0009843806997790984,6.0,64.0,normal_,1.723013228515051e-05,-0.9373820455389935,lp,True,8.443904215276007e-20,2.515908888805464e-17,0.4895939687266946,0.40497242100536823,0.363413795363158,0.20385781908407807,False
b8682b99,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2217235729433989,17,d09207c0,512.0,Adam,0.009147956166012574,4.0,16.0,xavier_normal_,0.0002822135141670212,-0.17074299060588694,lp,False,3.8752017532127615e-14,0.0187835235203288,0.11613858584314585,0.14859421085566282,0.20099308714270592,0.08967822976410389,True
b8682b99,fb15k-237,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.2065627533994511,18,8a7485f6,128.0,Adagrad,0.30088399275202843,8.0,512.0,uniform_,0.842850565390997,-0.6909109296759683,lp,True,9.406214745410285e-07,2.1700480319851354e-14,-0.39987584110349417,-0.1041095769032836,0.43801448587328196,0.4588894979096949,False
b8682b99,fb15k-237,conve,1,search,1vsAll,valid,300,,,,mean_reciprocal_rank_filtered_with_test,0.2768192688284146,19,c0016bc1,128.0,Adam,0.0006538814004389161,0.0,32.0,normal_,0.002589500201809354,-0.08700673867811448,lp,False,1.1683076698098395e-10,8.477920302666041e-20,-0.1696216519922018,0.3381614424288273,0.17985255783423781,0.42263081995770335,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,350,,,,mean_reciprocal_rank_filtered_with_test,0.3337425038316224,20,273df724,512.0,Adagrad,0.06417066334002418,7.0,256.0,xavier_uniform_,0.10542090595131019,-0.5515092924986593,,True,2.281744953417927e-13,1.1235005476788283e-07,0.314595365896821,-0.4149946216493845,0.42723362939432263,0.06148384418338537,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,285,,,,mean_reciprocal_rank_filtered_with_test,0.2403384636976047,21,2bd7f186,1024.0,Adam,0.4666100630543496,4.0,256.0,normal_,0.005338983223388992,-0.28666000674148084,lp,False,1.3402466863165213e-16,4.200843913440686e-12,0.18902728147804737,-0.17033520434051752,0.012264798395335674,0.1776164839975536,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0445391861366552,22,8936b60a,256.0,Adagrad,0.004606452989245235,10.0,64.0,xavier_uniform_,0.00016124012260778874,-0.820436829760801,lp,True,4.654159305268522e-05,9.703477832107508e-05,-0.2949385028332472,0.09069439489394426,0.2518038135021925,0.30842072796076536,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.2027106779744083,23,a07ea4be,256.0,Adam,0.14721349141459172,7.0,64.0,uniform_,0.027135173519903473,-0.8093690843361803,lp,True,1.7256137894051844e-17,1.0418805090496696e-06,0.30715158488601446,-0.48417945578694344,0.07788993045687675,0.35172005416825414,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1346549089321357,24,a3e22fc1,1024.0,Adagrad,0.011219044002893383,0.0,128.0,normal_,3.1815517993073523e-05,-0.32948575044416817,lp,False,2.35206798213764e-05,2.188922478378322e-18,-0.2080762991681695,0.27880136482417583,0.3150238925591111,0.22471215575933456,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.2872772034056886,25,7ce444da,512.0,Adam,0.0020682172081596673,9.0,512.0,uniform_,0.0007457103806390112,-0.5628364570948667,,True,3.5577427316222576e-09,3.7933864156665704e-06,-0.3346133762970567,0.02724494691938162,0.24550629639998078,0.1065004919655621,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0253023615854229,26,15d1f932,128.0,Adagrad,0.026292311560321788,2.0,16.0,xavier_uniform_,0.36506594505478035,-0.04492866071217694,lp,False,2.7270803649505808e-11,4.584503473856248e-13,0.1808506017550826,-0.22786233853548765,0.49042510939761996,0.47191542014479637,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.2979169172815084,27,81058cde,128.0,Adam,0.0037409897775613926,6.0,512.0,xavier_normal_,0.0014182970113678656,-0.6792938733382616,lp,True,1.2683685641913829e-15,4.615476890356091e-16,0.38864384964108467,0.4624403044581413,0.1392684830352664,0.38096918258816004,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.3019938359887368,28,1e7e0005,512.0,Adagrad,0.9498603203009344,2.0,32.0,xavier_uniform_,0.16819037041072976,-0.2131414924872852,lp,False,7.843617697705113e-09,4.941404426405037e-09,-0.0961175374686718,-0.2922185119241476,0.37870637886226177,0.007993546780198812,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.2684275700830482,29,3d1ac4cd,1024.0,Adam,0.08122619037378215,9.0,32.0,normal_,0.012189194555693696,-0.9482819683139119,lp,True,0.01522543271676824,1.6826962521269986e-15,-0.470557052642107,-0.04456841666251421,0.05685433512553573,0.12815838027745485,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0014009417514023,30,dc54218a,256.0,Adagrad,0.00030993187343113476,5.0,128.0,uniform_,6.171379995276218e-05,-0.4127332491723634,,False,1.674258892088152e-19,0.001033552042132354,0.013968240469694138,0.21784186456352472,0.3041381021030247,0.2627270161174238,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.1948857725397419,31,a90c200e,256.0,Adam,0.3421453885012853,10.0,32.0,xavier_normal_,0.08332159768745089,-0.22487979091061272,lp,True,0.004035850598642318,7.703438600386397e-16,0.08139882516115904,0.12670833710581064,0.33974094642326236,0.16059759771451354,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0334494236972483,32,4127b6be,1024.0,Adagrad,0.010397271779147755,3.0,256.0,uniform_,0.0029946207314860175,-0.6366482456203271,lp,False,5.259554895134773e-20,0.0006465765593612701,-0.4343803422525525,-0.11235599685460329,0.08466702187433839,0.2912599826231599,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.326182066670231,33,8264c23e,512.0,Adam,0.0008605427242831616,7.0,128.0,normal_,0.00012740707548154718,-0.40122596859140314,,True,8.037590327976079e-14,1.8207248011992484e-16,-0.061993193812668324,-0.3648278843611479,0.48364801052957773,0.4075490250252187,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.082581815999697,34,429f68bb,128.0,Adagrad,0.029228978056444425,0.0,32.0,xavier_uniform_,0.006175818916526681,-0.9916425987498928,lp,False,5.88960058554147e-07,2.779978597411122e-09,0.4540372071787715,0.38198791444301605,0.22078924998641014,0.046292138285934925,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.3141875289599373,35,9c0fbb88,128.0,Adam,0.004039166454272244,9.0,128.0,normal_,1.5240174119866998e-05,-0.35654944187668147,lp,True,4.773923523576368e-11,3.4123076950544536e-06,0.22280645370483398,-0.17966690938919783,0.4011041154153645,0.07253345847129822,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.2287324764533433,36,b90e9d4c,512.0,Adagrad,0.4093506467909022,4.0,64.0,normal_,0.05415646064875516,-0.7506809076947533,lp,False,4.345953131471393e-13,1.4597385649275768e-13,-0.26142653822898865,0.06765839364379644,0.14836488431319594,0.44185463758185506,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,215,,,,mean_reciprocal_rank_filtered_with_test,0.2408606614895209,37,c7c8d039,1024.0,Adam,0.07303818271086908,6.0,16.0,uniform_,0.745172541431282,-0.017115619728537257,lp,True,5.44665824315635e-17,8.075842559814348e-07,-0.13283709436655045,0.31622407399117947,0.2950417082756758,0.32751864567399025,False
7377882c,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1879281476110279,38,25209dd2,256.0,Adagrad,0.0007438727473509385,2.0,512.0,xavier_normal_,0.000349263313800474,-0.6212668983790837,,False,8.818472366750616e-05,6.267821254387041e-19,0.3511446639895439,-0.4232276938855648,0.0344565911218524,0.18879199819639325,True
7377882c,fb15k-237,conve,1,search,1vsAll,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.2767176305870402,39,2fcaea9a,256.0,Adam,0.023088743237214947,4.0,256.0,normal_,0.20819345668246197,-0.5085756654677727,,False,2.7373975630836918e-17,3.77111529765762e-12,-0.36238047014921904,0.002383609302341938,0.35675879660993814,0.1432241415604949,False
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0021543769847303,40,d831ef7d,1024.0,Adagrad,0.0018153125019878193,8.0,16.0,uniform_,0.0012535591013003913,-0.09906356858835552,lp,True,1.1295733096263674e-05,3.1667878296730626e-05,0.15286195743829012,-0.23511693719774485,0.09377221390604973,0.27793463645502925,True
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.2939568129366267,41,0267226b,512.0,Adam,0.01280105422171556,1.0,64.0,normal_,7.631920469018278e-05,-0.8636315299756266,lp,False,5.735140900299844e-09,6.835120999368882e-20,0.28046726901084185,-0.49057956226170063,0.4628536398522556,0.39800410252064466,False
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.3067088200830482,42,49fd720e,128.0,Adagrad,0.1680549328692768,5.0,256.0,xavier_normal_,0.010783673717505453,-0.2753491885556374,lp,True,1.3307706861029602e-11,3.155250417851698e-08,-0.23501125257462263,0.25479451939463615,0.20764807844534516,0.02513837767764926,True
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.3186678818701882,43,1f092a5d,128.0,Adam,0.0003540070103420829,3.0,64.0,xavier_normal_,3.6817266162939965e-05,-0.8785241240172926,lp,False,6.739509191584579e-16,0.008445908213760967,-0.44182793982326984,-0.050985693000257015,0.4180151354521513,0.12169213825836778,True
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0222455288223775,44,0d878664,512.0,Adagrad,0.0928235110330415,10.0,128.0,uniform_,0.021430812660357942,-0.48262460653813555,,True,1.9376475870929037e-08,1.4140343972665477e-14,0.04294799081981182,0.1938750771805644,0.15757691394537687,0.4869971554726362,False
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0030469650211992,45,a7119998,1024.0,Adam,0.8365525416480696,1.0,512.0,xavier_normal_,0.4219708363343914,-0.7490495569881145,lp,False,0.007961164543460438,1.5287732022900815e-10,0.4143661465495825,0.437619024887681,0.27407944994047284,0.3688808591105044,True
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0310922066302662,46,770d0e2b,256.0,Adagrad,0.003293110060983893,7.0,16.0,normal_,0.0005896269853242093,-0.14325229576827958,lp,True,4.070434936168985e-19,1.4107645308515314e-17,-0.07017369009554386,-0.2994902804493904,0.021483299788087606,0.2417311016470194,False
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.2964304092707442,47,c7ad2559,256.0,Adam,0.0015610129385907185,6.0,32.0,uniform_,0.027552034481229136,-0.32427884132903995,,False,0.0002155134586636164,6.914870190681815e-10,-0.3821035772562027,0.23543708305805922,0.06617392739281058,0.0039995391853153706,True
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2006258966442115,48,84699d2f,1024.0,Adagrad,0.020821195649479294,2.0,128.0,xavier_normal_,1.3294582881762866e-05,-0.7828607908802293,lp,True,1.5810858775625747e-16,4.601934907246474e-17,0.10236425697803497,-0.003558351658284664,0.32673988165333867,0.38493264093995094,False
c666bed1,fb15k-237,conve,1,search,1vsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.1005142964628778,49,0056eda0,512.0,Adam,0.18895918769794867,9.0,512.0,xavier_uniform_,0.00017811140159692328,-0.047434932730915036,lp,False,1.067833478187795e-12,0.0026414624678316894,0.4798859730362892,-0.2551147863268852,0.24160566087812185,0.2512180623598397,True
